Article File,Article Citation,AccessionID,LastUpdated (YYYY-MM-DD HH:MM:SS),PMID,License,Retracted
PMC000xxxxxx/PMC520831.txt,"Int Semin Surg Oncol. 2004 Sep 17; 1:6",PMC520831,"2021-01-04 16:38:34",15377383,"CC BY",no
PMC000xxxxxx/PMC520832.txt,"Reprod Biol Endocrinol. 2004 Sep 7; 2:65",PMC520832,"2021-01-04 16:36:43",15352998,"CC BY",no
PMC000xxxxxx/PMC520833.txt,"Reprod Biol Endocrinol. 2004 Sep 17; 2:66",PMC520833,"2021-01-04 16:36:42",15373944,"CC BY",no
PMC000xxxxxx/PMC520834.txt,"Retrovirology. 2004 Sep 17; 1:27",PMC520834,"2021-01-04 16:36:37",15373943,"CC BY",no
PMC000xxxxxx/PMC521067.txt,"BMC Bioinformatics. 2004 Sep 9; 5:129",PMC521067,"2021-01-04 16:02:46",15357878,"CC BY",no
PMC000xxxxxx/PMC521068.txt,"BMC Health Serv Res. 2004 Sep 7; 4:24",PMC521068,"2021-01-04 16:03:28",15353003,"CC BY",no
PMC000xxxxxx/PMC521069.txt,"BMC Genomics. 2004 Sep 9; 5:64",PMC521069,"2021-01-04 16:32:43",15357875,"CC BY",no
PMC000xxxxxx/PMC521070.txt,"BMC Genomics. 2004 Sep 15; 5:66",PMC521070,"2021-01-04 16:32:42",15369602,"CC BY",no
PMC000xxxxxx/PMC521071.txt,"BMC Physiol. 2004 Aug 27; 4:12",PMC521071,"2021-01-04 16:03:50",15333134,"CC BY",no
PMC000xxxxxx/PMC521072.txt,"BMC Neurosci. 2004 Sep 17; 5:34",PMC521072,"2021-01-04 16:03:46",15377391,"CC BY",no
PMC000xxxxxx/PMC521073.txt,"BMC Infect Dis. 2004 Sep 14; 4:35",PMC521073,"2021-01-04 16:03:30",15367335,"CC BY",no
PMC000xxxxxx/PMC521074.txt,"BMC Biotechnol. 2004 Sep 9; 4:21",PMC521074,"2021-01-04 16:02:57",15357872,"CC BY",no
PMC000xxxxxx/PMC521075.txt,"BMC Genomics. 2004 Sep 20; 5:69",PMC521075,"2021-01-04 16:32:43",15380029,"CC BY",no
PMC000xxxxxx/PMC521076.txt,"BMC Fam Pract. 2004 Sep 20; 5:20",PMC521076,"2021-01-04 16:29:00",15380026,"CC BY",no
PMC000xxxxxx/PMC521077.txt,"BMC Infect Dis. 2004 Sep 20; 4:36",PMC521077,"2021-01-04 16:03:31",15380025,"CC BY",no
PMC000xxxxxx/PMC521078.txt,"BMC Infect Dis. 2004 Sep 21; 4:38",PMC521078,"2021-01-04 16:36:32",15383149,"CC BY",no
PMC000xxxxxx/PMC521079.txt,"BMC Pregnancy Childbirth. 2004 Sep 16; 4:19",PMC521079,"2021-01-04 16:32:03",15369597,"CC BY",no
PMC000xxxxxx/PMC521080.txt,"BMC Med. 2004 Sep 15; 2:34",PMC521080,"2021-01-04 16:03:34",15369590,"CC BY",no
PMC000xxxxxx/PMC521081.txt,"BMC Psychiatry. 2004 Sep 13; 4:27",PMC521081,"2021-01-04 16:33:01",15363105,"CC BY",no
PMC000xxxxxx/PMC521082.txt,"BMC Med Inform Decis Mak. 2004 Sep 15; 4:16",PMC521082,"2021-01-04 16:03:41",15369595,"CC BY",no
PMC000xxxxxx/PMC521083.txt,"World J Surg Oncol. 2004 Sep 6; 2:30",PMC521083,"2021-01-04 16:38:57",15350201,"CC BY",no
PMC000xxxxxx/PMC521084.txt,"Environ Health. 2004 Sep 13; 3:8",PMC521084,"2021-01-04 16:36:31",15363098,"CC BY",no
PMC000xxxxxx/PMC521085.txt,"Mol Cancer. 2004 Sep 7; 3:24",PMC521085,"2021-01-04 16:36:34",15353001,"CC BY",no
PMC000xxxxxx/PMC521086.txt,"Retrovirology. 2004 Sep 13; 1:26",PMC521086,"2021-01-04 16:36:37",15363109,"CC BY",no
PMC000xxxxxx/PMC521171.txt,"PLoS Biol. 2004 Nov 5; 2(11):e327",PMC521171,"2021-01-05 08:21:15",15502868,"CC BY",no
PMC000xxxxxx/PMC521172.txt,"PLoS Biol. 2004 Nov 5; 2(11):e333",PMC521172,"2021-01-05 08:21:16",15502869,"CC BY",no
PMC000xxxxxx/PMC521173.txt,"PLoS Biol. 2004 Nov 5; 2(11):e336",PMC521173,"2021-01-05 08:21:16",15502870,"CC BY",no
PMC000xxxxxx/PMC521174.txt,"PLoS Biol. 2004 Nov 5; 2(11):e340",PMC521174,"2021-01-05 08:27:50",15502871,"CC BY",no
PMC000xxxxxx/PMC521175.txt,"PLoS Biol. 2004 Nov 5; 2(11):e341",PMC521175,"2021-01-05 08:21:16",15502872,"CC BY",no
PMC000xxxxxx/PMC521176.txt,"PLoS Biol. 2004 Nov 5; 2(11):e351",PMC521176,"2021-01-05 08:21:16",15502873,"CC BY",no
PMC000xxxxxx/PMC521177.txt,"PLoS Biol. 2004 Nov 5; 2(11):e362",PMC521177,"2021-01-05 08:27:51",15502874,"CC BY",no
PMC000xxxxxx/PMC521178.txt,"PLoS Biol. 2004 Nov 5; 2(11):e363",PMC521178,"2021-01-05 08:21:20",15502875,"CC BY",no
PMC000xxxxxx/PMC521179.txt,"PLoS Biol. 2004 Nov 5; 2(11):e373",PMC521179,"2021-01-05 08:28:06",0,"CC BY",no
PMC000xxxxxx/PMC521180.txt,"PLoS Biol. 2004 Nov 5; 2(11):e374",PMC521180,"2021-01-05 08:21:15",0,"CC BY",no
PMC000xxxxxx/PMC521181.txt,"PLoS Biol. 2004 Nov 5; 2(11):e378",PMC521181,"2021-01-05 08:21:15",0,"CC BY",no
PMC000xxxxxx/PMC521182.txt,"PLoS Biol. 2004 Nov 5; 2(11):e385",PMC521182,"2021-01-05 08:21:16",0,"CC BY",no
PMC000xxxxxx/PMC521183.txt,"PLoS Biol. 2004 Nov 5; 2(11):e387",PMC521183,"2021-01-05 08:28:06",0,"CC BY",no
PMC000xxxxxx/PMC521184.txt,"PLoS Biol. 2004 Nov 5; 2(11):e389",PMC521184,"2021-01-05 08:21:15",0,"CC BY",no
PMC000xxxxxx/PMC521185.txt,"PLoS Biol. 2004 Nov 5; 2(11):e396",PMC521185,"2021-01-05 08:27:51",0,"CC BY",no
PMC000xxxxxx/PMC521193.txt,"Respir Res. 2004 Sep 20; 5(1):14",PMC521193,"2021-01-04 16:47:22",15380031,"CC BY",no
PMC000xxxxxx/PMC521194.txt,"Health Qual Life Outcomes. 2004 Sep 10; 2:48",PMC521194,"2021-01-04 16:38:11",15361252,"CC BY",no
PMC000xxxxxx/PMC521195.txt,"Retrovirology. 2004 Sep 21; 1:28",PMC521195,"2021-01-04 16:36:37",15383144,"CC BY",no
PMC000xxxxxx/PMC521483.txt,"BMC Public Health. 2004 Sep 1; 4:39",PMC521483,"2021-01-04 16:28:47",15341666,"CC BY",no
PMC000xxxxxx/PMC521484.txt,"BMC Genomics. 2004 Sep 15; 5:67",PMC521484,"2021-01-04 16:32:42",15369601,"CC BY",no
PMC000xxxxxx/PMC521485.txt,"BMC Bioinformatics. 2004 Sep 16; 5:132",PMC521485,"2021-01-04 16:02:46",15373947,"CC BY",no
PMC000xxxxxx/PMC521486.txt,"BMC Genomics. 2004 Sep 17; 5:68",PMC521486,"2021-01-04 16:32:43",15377392,"CC BY",no
PMC000xxxxxx/PMC521487.txt,"BMC Surg. 2004 Sep 20; 4:11",PMC521487,"2021-01-04 16:28:03",15377387,"CC BY",no
PMC000xxxxxx/PMC521488.txt,"BMC Dermatol. 2004 Sep 20; 4:11",PMC521488,"2021-01-04 16:29:15",15380024,"CC BY",no
PMC000xxxxxx/PMC521489.txt,"BMC Cancer. 2004 Sep 13; 4:64",PMC521489,"2021-01-04 16:03:02",15363108,"CC BY",no
PMC000xxxxxx/PMC521490.txt,"BMC Ophthalmol. 2004 Sep 23; 4:13",PMC521490,"2021-01-04 16:03:49",15387889,"CC BY",no
PMC000xxxxxx/PMC521491.txt,"BMC Med Educ. 2004 Sep 29; 4:17",PMC521491,"2021-01-04 16:30:54",15453911,"CC BY",no
PMC000xxxxxx/PMC521492.txt,"BMC Med Inform Decis Mak. 2004 Sep 14; 4:15",PMC521492,"2021-01-04 16:03:41",15367332,"CC BY",no
PMC000xxxxxx/PMC521493.txt,"Nutr J. 2004 Sep 15; 3:15",PMC521493,"2021-01-04 16:39:29",15369594,"CC BY",no
PMC000xxxxxx/PMC521494.txt,"Mol Cancer. 2004 Sep 6; 3:23",PMC521494,"2021-01-04 16:36:33",15350204,"CC BY",no
PMC000xxxxxx/PMC521495.txt,"Health Qual Life Outcomes. 2004 Sep 21; 2:52",PMC521495,"2021-01-04 16:38:12",15383148,"CC BY",no
PMC000xxxxxx/PMC521496.txt,"Health Qual Life Outcomes. 2004 Sep 17; 2:50",PMC521496,"2021-01-04 16:38:12",15377384,"CC BY",no
PMC000xxxxxx/PMC521497.txt,"Genet Vaccines Ther. 2004 Sep 13; 2:13",PMC521497,"2021-01-04 16:39:08",15363111,"CC BY",no
PMC000xxxxxx/PMC521498.txt,"Kinetoplastid Biol Dis. 2004 Sep 17; 3:3",PMC521498,"2021-01-04 16:38:30",15377385,"CC BY",no
PMC000xxxxxx/PMC521499.txt,"Int J Health Geogr. 2004 Sep 28; 3:20",PMC521499,"2021-01-04 16:39:01",15450121,"CC BY",no
PMC000xxxxxx/PMC521500.txt,"Ann Clin Microbiol Antimicrob. 2004 Sep 15; 3:17",PMC521500,"2021-01-04 16:38:17",15369593,"CC BY",no
PMC000xxxxxx/PMC521681.txt,"BMC Biol. 2004 Sep 20; 2:21",PMC521681,"2021-01-04 16:02:55",15377381,"CC BY",no
PMC000xxxxxx/PMC521682.txt,"BMC Dev Biol. 2004 Sep 21; 4:12",PMC521682,"2021-01-04 16:30:29",15383155,"CC BY",no
PMC000xxxxxx/PMC521683.txt,"BMC Genet. 2004 Sep 22; 5:28",PMC521683,"2021-01-04 16:30:33",15385056,"CC BY",no
PMC000xxxxxx/PMC521684.txt,"BMC Genomics. 2004 Sep 28; 5:72",PMC521684,"2021-01-04 16:32:43",15453915,"CC BY",no
PMC000xxxxxx/PMC521685.txt,"BMC Immunol. 2004 Sep 21; 5:22",PMC521685,"2021-01-04 16:28:17",15383152,"CC BY",no
PMC000xxxxxx/PMC521686.txt,"BMC Plant Biol. 2004 Sep 17; 4:16",PMC521686,"2021-01-04 16:03:51",15377389,"CC BY",no
PMC000xxxxxx/PMC521687.txt,"BMC Anesthesiol. 2004 Sep 23; 4:7",PMC521687,"2021-01-04 16:28:03",15387891,"CC BY",no
PMC000xxxxxx/PMC521688.txt,"BMC Med Res Methodol. 2004 Sep 16; 4:22",PMC521688,"2021-01-04 16:32:50",15369598,"CC BY",no
PMC000xxxxxx/PMC521689.txt,"Respir Res. 2004 Sep 16; 5(1):13",PMC521689,"2021-01-04 16:47:22",15377394,"CC BY",no
PMC000xxxxxx/PMC521690.txt,"Respir Res. 2004 Sep 23; 5(1):15",PMC521690,"2021-01-04 16:47:22",15385057,"CC BY",no
PMC000xxxxxx/PMC521691.txt,"Respir Res. 2004 Sep 27; 5(1):16",PMC521691,"2021-01-04 16:47:22",15450125,"CC BY",no
PMC000xxxxxx/PMC521692.txt,"Health Qual Life Outcomes. 2004 Sep 27; 2:55",PMC521692,"2021-01-04 16:38:11",15450120,"CC BY",no
PMC000xxxxxx/PMC521693.txt,"Health Qual Life Outcomes. 2004 Sep 16; 2:49",PMC521693,"2021-01-04 16:38:11",15373945,"CC BY",no
PMC000xxxxxx/PMC521694.txt,"Cardiovasc Ultrasound. 2004 Sep 15; 2:17",PMC521694,"2021-01-04 16:38:29",15369591,"CC BY",no
PMC000xxxxxx/PMC521695.txt,"Cell Chromosome. 2004 Sep 29; 3:3",PMC521695,"2021-01-04 16:38:33",15453908,"CC BY",no
PMC000xxxxxx/PMC521696.txt,"Environ Health. 2004 Sep 23; 3:9",PMC521696,"2021-01-04 16:36:31",15387888,"CC BY",no
PMC000xxxxxx/PMC521697.txt,"Nutr J. 2004 Sep 13; 3:12",PMC521697,"2021-01-04 16:39:29",15363101,"CC BY",no
PMC000xxxxxx/PMC521727.txt,"PLoS Biol. 2004 Oct 12; 2(10):e279",PMC521727,"2021-01-05 08:21:15",15486571,"CC BY",no
PMC000xxxxxx/PMC521728.txt,"PLoS Biol. 2004 Oct 12; 2(10):e306",PMC521728,"2021-01-05 08:21:16",15486572,"CC BY",no
PMC000xxxxxx/PMC521729.txt,"PLoS Biol. 2004 Oct 12; 2(10):e337",PMC521729,"2021-01-05 08:21:20",15486577,"CC BY",no
PMC000xxxxxx/PMC521730.txt,"PLoS Biol. 2004 Oct 12; 2(10):e346",PMC521730,"2021-01-05 08:21:16",0,"CC BY",no
PMC000xxxxxx/PMC521731.txt,"PLoS Biol. 2004 Oct 12; 2(10):e347",PMC521731,"2021-01-05 08:21:16",15486582,"CC BY",no
PMC000xxxxxx/PMC521732.txt,"PLoS Biol. 2004 Oct 12; 2(10):e348",PMC521732,"2021-01-05 08:28:06",15486583,"CC BY",no
PMC000xxxxxx/PMC521733.txt,"PLoS Biol. 2004 Oct 12; 2(10):e350",PMC521733,"2021-01-05 08:28:07",15486585,"CC BY",no
PMC000xxxxxx/PMC521734.txt,"PLoS Biol. 2004 Oct 12; 2(10):e382",PMC521734,"2021-01-05 08:21:16",0,"CC BY",no
PMC000xxxxxx/PMC522747.txt,"BMC Ecol. 2004 Sep 7; 4:13",PMC522747,"2021-01-04 16:29:14",15350208,"CC BY",no
PMC000xxxxxx/PMC522748.txt,"BMC Bioinformatics. 2004 Sep 16; 5:133",PMC522748,"2021-01-04 16:02:47",15373946,"CC BY",no
PMC000xxxxxx/PMC522749.txt,"BMC Nephrol. 2004 Sep 8; 5:11",PMC522749,"2021-01-04 16:32:50",15355547,"CC BY",no
PMC000xxxxxx/PMC522750.txt,"Comp Hepatol. 2004 Sep 23; 3:8",PMC522750,"2021-01-04 16:38:23",15387887,"CC BY",no
PMC000xxxxxx/PMC522751.txt,"Theor Biol Med Model. 2004 Sep 14; 1:8",PMC522751,"2021-01-04 16:39:22",15367330,"CC BY",no
PMC000xxxxxx/PMC522803.txt,"BMC Med. 2004 Sep 27; 2:36",PMC522803,"2021-01-04 16:03:34",15450118,"CC BY",no
PMC000xxxxxx/PMC522804.txt,"BMC Dermatol. 2004 Sep 22; 4:12",PMC522804,"2021-01-04 16:29:15",15385052,"CC BY",no
PMC000xxxxxx/PMC522805.txt,"BMC Dermatol. 2004 Sep 29; 4:13",PMC522805,"2021-01-04 16:29:15",15456516,"CC BY",no
PMC000xxxxxx/PMC522806.txt,"BMC Bioinformatics. 2004 Sep 27; 5:136",PMC522806,"2021-01-04 16:02:46",15450124,"CC BY",no
PMC000xxxxxx/PMC522807.txt,"BMC Bioinformatics. 2004 Sep 28; 5:138",PMC522807,"2021-01-04 16:02:46",15453918,"CC BY",no
PMC000xxxxxx/PMC522808.txt,"BMC Cell Biol. 2004 Sep 30; 5:37",PMC522808,"2021-01-04 16:31:37",15458577,"CC BY",no
PMC000xxxxxx/PMC522809.txt,"BMC Evol Biol. 2004 Sep 17; 4:33",PMC522809,"2021-01-04 16:29:01",15377393,"CC BY",no
PMC000xxxxxx/PMC522810.txt,"BMC Genomics. 2004 Sep 23; 5:71",PMC522810,"2021-01-04 16:32:42",15387886,"CC BY",no
PMC000xxxxxx/PMC522811.txt,"BMC Mol Biol. 2004 Oct 4; 5:17",PMC522811,"2021-01-04 16:48:01",15461824,"CC BY",no
PMC000xxxxxx/PMC522812.txt,"BMC Neurosci. 2004 Sep 19; 5:35",PMC522812,"2021-01-04 16:03:46",15377390,"CC BY",no
PMC000xxxxxx/PMC522813.txt,"BMC Gastroenterol. 2004 Sep 21; 4:21",PMC522813,"2021-01-04 16:29:55",15383151,"CC BY",no
PMC000xxxxxx/PMC522814.txt,"BMC Gastroenterol. 2004 Sep 23; 4:23",PMC522814,"2021-01-04 16:29:55",15387890,"CC BY",no
PMC000xxxxxx/PMC522815.txt,"BMC Infect Dis. 2004 Sep 8; 4:33",PMC522815,"2021-01-04 16:03:31",15355548,"CC BY",no
PMC000xxxxxx/PMC522816.txt,"BMC Infect Dis. 2004 Sep 21; 4:37",PMC522816,"2021-01-04 16:03:30",15383150,"CC BY",no
PMC000xxxxxx/PMC522817.txt,"BMC Cancer. 2004 Sep 24; 4:67",PMC522817,"2021-01-04 16:03:00",15447791,"CC BY",no
PMC000xxxxxx/PMC522818.txt,"BMC Cancer. 2004 Sep 27; 4:68",PMC522818,"2021-01-04 16:03:02",15450122,"CC BY",no
PMC000xxxxxx/PMC522819.txt,"BMC Musculoskelet Disord. 2004 Sep 24; 5:33",PMC522819,"2021-01-04 16:03:42",15447790,"CC BY",no
PMC000xxxxxx/PMC522820.txt,"BMC Surg. 2004 Sep 13; 4:10",PMC522820,"2021-01-04 16:28:03",15363103,"CC BY",no
PMC000xxxxxx/PMC522821.txt,"J Transl Med. 2004 Sep 20; 2:31",PMC522821,"2021-01-04 16:39:24",15380049,"CC BY",no
PMC000xxxxxx/PMC522822.txt,"Nutr J. 2004 Sep 28; 3:17",PMC522822,"2021-01-04 16:39:29",15453909,"CC BY",no
PMC000xxxxxx/PMC522823.txt,"Int J Health Geogr. 2004 Sep 15; 3:19",PMC522823,"2021-01-04 16:39:02",15369592,"CC BY",no
PMC000xxxxxx/PMC522824.txt,"Int Semin Surg Oncol. 2004 Sep 20; 1:7",PMC522824,"2021-01-04 16:38:35",15380050,"CC BY",no
PMC000xxxxxx/PMC522825.txt,"Nutr J. 2004 Sep 28; 3:16",PMC522825,"2021-01-04 16:39:29",15453910,"CC BY",no
PMC000xxxxxx/PMC522826.txt,"Nutr J. 2004 Sep 13; 3:13",PMC522826,"2021-01-04 16:39:29",15363100,"CC BY",no
PMC000xxxxxx/PMC522868.txt,"Genome Biol. 2004 Aug 20; 5(9):R61",PMC522868,"2021-01-04 16:05:32",15345045,"CC BY",no
PMC000xxxxxx/PMC522869.txt,"Genome Biol. 2004 Aug 20; 5(9):R62",PMC522869,"2021-01-04 16:05:33",15345046,"CC BY",no
PMC000xxxxxx/PMC522870.txt,"Genome Biol. 2004 Aug 13; 5(9):R63",PMC522870,"2021-01-04 16:05:33",15345047,"CC BY",no
PMC000xxxxxx/PMC522871.txt,"Genome Biol. 2004 Aug 26; 5(9):R64",PMC522871,"2021-01-04 16:05:32",15345048,"CC BY",no
PMC000xxxxxx/PMC522872.txt,"Genome Biol. 2004 Aug 31; 5(9):R65",PMC522872,"2021-01-04 16:05:32",15345049,"CC BY",no
PMC000xxxxxx/PMC522873.txt,"Genome Biol. 2004 Aug 12; 5(9):R66",PMC522873,"2021-01-04 16:05:33",15345050,"CC BY",no
PMC000xxxxxx/PMC522874.txt,"Genome Biol. 2004 Aug 13; 5(9):R67",PMC522874,"2021-01-04 16:05:33",15345051,"CC BY",no
PMC000xxxxxx/PMC522875.txt,"Genome Biol. 2004 Aug 31; 5(9):R68",PMC522875,"2021-01-04 16:05:33",15345052,"CC BY",no
PMC000xxxxxx/PMC522876.txt,"Genome Biol. 2004 Aug 26; 5(9):R69",PMC522876,"2021-01-04 16:05:33",15345053,"CC BY",no
PMC000xxxxxx/PMC522877.txt,"Genome Biol. 2004 Aug 26; 5(9):R70",PMC522877,"2021-01-04 16:05:33",15345054,"CC BY",no
PMC000xxxxxx/PMC522878.txt,"Genome Biol. 2004 Aug 17; 5(9):R71",PMC522878,"2021-01-04 16:05:33",15345055,"CC BY",no
PMC000xxxxxx/PMC522879.txt,"Genome Biol. 2004 Aug 31; 5(9):R72",PMC522879,"2021-01-04 16:05:33",15345056,"CC BY",no
PMC000xxxxxx/PMC523228.txt,"PLoS Biol. 2004 Nov 19; 2(11):e352",PMC523228,"2021-01-05 08:21:16",15492775,"CC BY",no
PMC000xxxxxx/PMC523229.txt,"PLoS Biol. 2004 Nov 19; 2(11):e355",PMC523229,"2021-01-05 08:21:16",15492776,"CC BY",no
PMC000xxxxxx/PMC523230.txt,"PLoS Biol. 2004 Nov 19; 2(11):e356",PMC523230,"2021-01-05 08:21:16",15492777,"CC BY",no
PMC000xxxxxx/PMC523231.txt,"PLoS Biol. 2004 Nov 19; 2(11):e388",PMC523231,"2021-01-05 08:21:16",0,"CC BY",no
PMC000xxxxxx/PMC523232.txt,"PLoS Biol. 2004 Nov 19; 2(11):e392",PMC523232,"2021-01-05 08:21:17",0,"CC BY",no
PMC000xxxxxx/PMC523233.txt,"PLoS Biol. 2004 Nov 19; 2(11):e395",PMC523233,"2021-01-05 08:21:16",0,"CC BY",no
PMC000xxxxxx/PMC523234.txt,"PLoS Biol. 2004 Nov 19; 2(11):e409",PMC523234,"2021-01-05 08:21:16",0,"CC BY",no
PMC000xxxxxx/PMC523824.txt,"PLoS Med. 2004 Oct 19; 1(1):e1",PMC523824,"2021-01-05 10:37:57",15526039,"CC BY",no
PMC000xxxxxx/PMC523825.txt,"PLoS Med. 2004 Oct 19; 1(1):e2",PMC523825,"2021-01-05 10:37:59",0,"CC BY",no
PMC000xxxxxx/PMC523826.txt,"PLoS Med. 2004 Oct 19; 1(1):e3",PMC523826,"2021-01-05 10:37:59",15526050,"CC BY",no
PMC000xxxxxx/PMC523827.txt,"PLoS Med. 2004 Oct 19; 1(1):e4",PMC523827,"2021-01-05 10:37:59",15526052,"CC BY",no
PMC000xxxxxx/PMC523828.txt,"PLoS Med. 2004 Oct 19; 1(1):e5",PMC523828,"2021-01-05 10:37:59",15526053,"CC BY",no
PMC000xxxxxx/PMC523829.txt,"PLoS Med. 2004 Oct 19; 1(1):e6",PMC523829,"2021-01-05 10:37:58",15526054,"CC BY",no
PMC000xxxxxx/PMC523831.txt,"PLoS Med. 2004 Oct 7; 1(1):e9",PMC523831,"2021-01-05 10:37:57",15526057,"CC BY",no
PMC000xxxxxx/PMC523832.txt,"PLoS Med. 2004 Oct 19; 1(1):e10",PMC523832,"2021-01-05 10:37:58",15526040,"CC0",no
PMC000xxxxxx/PMC523834.txt,"PLoS Med. 2004 Oct 19; 1(1):e13",PMC523834,"2021-01-05 10:37:59",15526041,"CC BY",no
PMC000xxxxxx/PMC523835.txt,"PLoS Med. 2004 Oct 19; 1(1):e14",PMC523835,"2021-01-05 10:37:59",15526042,"CC BY",no
PMC000xxxxxx/PMC523836.txt,"PLoS Med. 2004 Oct 19; 1(1):e15",PMC523836,"2021-01-05 10:37:59",15526043,"CC BY",no
PMC000xxxxxx/PMC523837.txt,"PLoS Med. 2004 Oct 19; 1(1):e18",PMC523837,"2021-01-05 10:37:59",15526044,"CC BY",no
PMC000xxxxxx/PMC523838.txt,"PLoS Med. 2004 Oct 19; 1(1):e19",PMC523838,"2021-01-05 10:37:58",15526045,"CC BY",no
PMC000xxxxxx/PMC523839.txt,"PLoS Med. 2004 Oct 19; 1(1):e20",PMC523839,"2021-01-05 10:37:59",15526047,"CC BY",no
PMC000xxxxxx/PMC523840.txt,"PLoS Med. 2004 Oct 19; 1(1):e22",PMC523840,"2021-01-05 10:37:59",17523248,"CC0",no
PMC000xxxxxx/PMC523841.txt,"PLoS Med. 2004 Oct 19; 1(1):e23",PMC523841,"2021-01-05 10:37:58",0,"CC BY",no
PMC000xxxxxx/PMC523842.txt,"PLoS Med. 2004 Oct 19; 1(1):e24",PMC523842,"2021-01-05 10:38:00",0,"CC BY",no
PMC000xxxxxx/PMC523843.txt,"PLoS Med. 2004 Oct 19; 1(1):e25",PMC523843,"2021-01-05 10:37:59",0,"CC BY",no
PMC000xxxxxx/PMC523844.txt,"PLoS Med. 2004 Oct 19; 1(1):e27",PMC523844,"2021-01-05 10:38:00",15526049,"CC BY",no
PMC000xxxxxx/PMC523845.txt,"PLoS Med. 2004 Oct 19; 1(1):e29",PMC523845,"2021-01-05 10:37:59",0,"CC BY",no
PMC000xxxxxx/PMC523846.txt,"PLoS Med. 2004 Oct 19; 1(1):e30",PMC523846,"2021-01-05 10:37:58",0,"CC BY",no
PMC000xxxxxx/PMC523847.txt,"PLoS Med. 2004 Oct 19; 1(1):e31",PMC523847,"2021-01-05 10:37:58",0,"CC BY",no
PMC000xxxxxx/PMC523848.txt,"PLoS Med. 2004 Oct 19; 1(1):e7",PMC523848,"2021-01-05 10:38:00",15526055,"CC BY",no
PMC000xxxxxx/PMC523849.txt,"BMC Bioinformatics. 2004 Sep 28; 5:139",PMC523849,"2021-01-04 16:02:47",15453917,"CC BY",no
PMC000xxxxxx/PMC523850.txt,"BMC Bioinformatics. 2004 Sep 15; 5:131",PMC523850,"2021-01-04 16:02:45",15369604,"CC BY",no
PMC000xxxxxx/PMC523851.txt,"BMC Neurosci. 2004 Sep 24; 5:37",PMC523851,"2021-01-04 16:03:46",15387892,"CC BY",no
PMC000xxxxxx/PMC523852.txt,"BMC Med Genet. 2004 Sep 24; 5:24",PMC523852,"2021-01-04 16:31:07",15447792,"CC BY",no
PMC000xxxxxx/PMC523853.txt,"BMC Bioinformatics. 2004 Oct 1; 5:141",PMC523853,"2021-01-04 16:02:41",15458579,"CC BY",no
PMC000xxxxxx/PMC523854.txt,"BMC Neurol. 2004 Sep 29; 4:13",PMC523854,"2021-01-04 16:28:50",15453912,"CC BY",no
PMC000xxxxxx/PMC523855.txt,"BMC Evol Biol. 2004 Sep 9; 4:32",PMC523855,"2021-01-04 16:29:01",15357876,"CC BY",no
PMC000xxxxxx/PMC523856.txt,"Retrovirology. 2004 Sep 25; 1:29",PMC523856,"2021-01-04 16:36:36",15447786,"CC BY",no
PMC000xxxxxx/PMC523857.txt,"Lipids Health Dis. 2004 Oct 4; 3:21",PMC523857,"2021-01-04 16:39:18",15461812,"CC BY",no
PMC000xxxxxx/PMC523858.txt,"Ann Clin Microbiol Antimicrob. 2004 Oct 4; 3:19",PMC523858,"2021-01-04 16:38:17",15461815,"CC BY",no
PMC000xxxxxx/PMC523859.txt,"Health Qual Life Outcomes. 2004 Sep 22; 2:54",PMC523859,"2021-01-04 16:38:12",15385049,"CC BY",no
PMC000xxxxxx/PMC523860.txt,"Reprod Health. 2004 Oct 4; 1:4",PMC523860,"2021-01-04 16:38:10",15461813,"CC BY",no
PMC000xxxxxx/PMC523885.txt,"PLoS Med. 2004 Oct 19; 1(1):e8",PMC523885,"2021-01-05 10:37:59",15526056,"CC BY",no
PMC000xxxxxx/PMC524023.txt,"Cytojournal. 2004 Jul 29; 1:1",PMC524023,"2021-01-04 16:36:21",15500701,"CC BY",no
PMC000xxxxxx/PMC524024.txt,"Cytojournal. 2004 Aug 6; 1:2",PMC524024,"2021-01-04 16:36:21",15500702,"CC BY",no
PMC000xxxxxx/PMC524025.txt,"Biomed Digit Libr. 2004 Sep 21; 1:2",PMC524025,"2021-01-04 16:38:25",15507158,"CC BY",no
PMC000xxxxxx/PMC524026.txt,"Nutr Metab (Lond). 2004 Aug 17; 1:1",PMC524026,"2021-01-04 16:37:45",15507146,"CC BY",no
PMC000xxxxxx/PMC524027.txt,"Nutr Metab (Lond). 2004 Aug 17; 1:2",PMC524027,"2021-01-04 16:37:45",15507148,"CC BY",no
PMC000xxxxxx/PMC524028.txt,"Nutr Metab (Lond). 2004 Aug 17; 1:3",PMC524028,"2021-01-04 16:37:45",15507151,"CC BY",no
PMC000xxxxxx/PMC524029.txt,"Nutr Metab (Lond). 2004 Aug 17; 1:4",PMC524029,"2021-01-04 16:37:45",15507149,"CC BY",no
PMC000xxxxxx/PMC524030.txt,"Nutr Metab (Lond). 2004 Aug 18; 1:5",PMC524030,"2021-01-04 16:37:45",15507147,"CC BY",no
PMC000xxxxxx/PMC524031.txt,"Nutr Metab (Lond). 2004 Sep 13; 1:6",PMC524031,"2021-01-04 16:37:45",15507157,"CC BY",no
PMC000xxxxxx/PMC524032.txt,"Virol J. 2004 Aug 26; 1:1",PMC524032,"2021-01-04 16:38:32",15507150,"CC BY",no
